,code,title
2296,DT518,Lnguges nd Inernionl Touris
2297,DT529,Dr (Perfornce)
2298,DT532,Lw (LL.B.)
2299,DT533,Coneporry Visul Culure
2300,DT544,Inerior Design
2301,DT545,Design - Visul Counicion
2302,DT546,Fine Ar
2303,DT555,Inernionl Business nd Lnguges
2304,DT559,Phoogrphy
2305,DT571,Socil Cre
2306,DT572,Erly Childhood Educion
2307,DT582,Journlis
2308,DT596,Prin Medi Technology nd Mngeen
2309,DT597,Creive nd Culurl Indusries
2310,DL821,English Medi nd Culurl Sudies
2311,DL822,Ars Mngeen
2312,DL823,Business Sudies - Enrepreneurship nd Mngeen
2313,DL825,Applied Psychology
2314,DL826,Visul Counicion Design
2315,DL827,Ar
2316,DL828,3D Design Modelking nd Digil Ar
2317,DL829,Design for Sge nd Screen (Cosue Design)
2318,DL830,Design for Sge nd Screen (Mkeup Design)
2319,DL831,Design for Sge nd Screen (Producion Design)
2320,DL832,Aniion
2321,DL833,Phoogrphy
2322,DL834,Fil nd Television Producion
2323,DL835,Creive Medi Technologies
2324,DL836,Creive Copuing
2325,DL837,New Medi Sudies
2326,DL838,Creive Music Producion
2327,GC200,Business Sudies (Cork)
2328,GC201,Accouning nd Finnce (Cork)
2329,GC230,Copuing Science (Cork)
2330,GC300,Business Sudies (Lierick)
2331,GC301,Accouning nd Finnce
2332,GC302,Business Sudies - (HRM Lierick)
2333,GC305,Inernionl Hospiliy Mngeen (Lierick)
2334,GC400,Business Sudies (Dublin)
2335,GC401,Accouning nd Finnce (Dublin)
2336,GC402,Business Sudies (HRM Dublin)
2337,GC403,Lw (Dublin)
2338,GC405,Inernionl Hospiliy Mngeen (Dublin)
2339,GC407,Business Sudies (Mrkeing Dublin)
2340,GC430,Copuing Science (Dublin)
2341,GC450,Journlis nd Visul Medi (Dublin)
2342,GC462,Design Counicion (Dublin)
2343,GC489,Inerior Archiecure (Dublin)
2344,GC494,Fshion Design (Dublin)
2345,ID001,Accouning nd Finnce
2346,ID002,Business Sudies
2347,ID003,Business Sudies wih Chinese
2348,BN101,Business
2349,BN103,Business nd Inforion Technology
2350,BN104,Copuing (Inforion Technology)
2351,BN107,Applied Socil Sudies in Socil Cre
2352,BN108,Engineering (Coon Enry wih Awrd opions)
2353,BN109,Business (Coon Enry wih Awrd opions)
2354,BN110,Inernionl Business
2355,BN111,Spors Mngeen nd Coching
2356,BN112,Creive Digil Medi
2357,BN113,Horiculure
2358,BN114,Accouning nd Finnce
2359,BN115,Couniy nd Youh Developen
2360,BN117,Copuer Engineering in Mobile Syses
2361,BN118,Erly Childhood Cre nd Educion
2362,BN119,Digil Mrkeing
2363,BN120,Digil Forensics nd Cyber Securiy
2364,BN121,Mechronic Engineering
2365,BN123,DesignTechnology nd Innovion
2366,TA022,Creive Digil Medi
2367,TA023,Adverising nd Mrkeing Counicions
2368,TA024,Erly Childhood Cre nd Educion
2369,TA025,Socil Cre Prcice
2370,TA026,Inernionl Hospiliy nd Touris Mngeen
2371,TA027,Bonicl Cuisine
2372,TA028,Digil Mrkeing Technologies
2373,TA121,Accouning nd Finnce
2374,TA122,Mngeen
2375,TA123,Mrkeing Mngeen
2376,TA125,Inernionl Business
2377,TA221,Elecronic Engineering
2378,TA222,Mechnicl Engineering
2379,TA223,Susinble Energy Engineering
2380,TA224,Bioedicl Design
2381,TA225,Auoion Engineering
2382,TA226,Engineering Sofwre
2383,TA321,Phrceuicl Science
2384,TA322,Copuing
2385,TA323,Copuing wih IT Mngeen
2386,TA326,DNA nd Forensic Anlysis
2387,TA327,Spors Science nd Helh
2388,TA328,Copuing wih Lnguge (French/Gern/Spnish)
2389,TA329,Copuing wih D Anlyics
2390,AD101,Firs Yer Ar & Design (Coon Enry)
2391,AD102,Grphic Design nd Moving Ige Design
2392,AD103,Texile & Surfce Design nd Jewellery & Objecs
2393,AD202,Educion & Design or Fine Ar (Second Level Teching)
2394,AD204,Fine Ar
2395,AD211,Fshion Design
2396,AD212,Produc Design
2397,AD215,Visul Culure
2398,AD217,Illusrion
2399,AD222,Inercion Design
2400,NC003,Copuing (Degree Awrd opions)
2401,NC005,Hun Resource Mngeen
2402,NC009,Business
2403,NC010,Psychology
2404,NC020,Mrkeing Prcice
2405,NC022,Accouning nd Finnce
2406,NC023,Technology Mngeen (wih specilisions)
2407,NC025,D Science
2408,RC001,Medicine - Undergrdue Enry (HPAT required)
2409,RC004,Physioherpy
2410,RC005,Phrcy
2411,RC101,Medicine - Grdue Enry (GAMSAT required)
2412,TR002,Music
2413,TR003,Hisory
2414,TR004,Lw
2415,TR005,Philosophy
2416,TR006,Psychology
2417,TR007,Clinicl Speech nd Lnguge Sudies
2418,TR009,Music Educion
2419,TR012,Hisory nd Poliicl Science
2420,TR015,Philosophy Poliicl Science Econoics nd Sociology
2421,TR016,Def Sudies
2422,TR017,Lw nd Business
2423,TR018,Lw nd French
2424,TR019,Lw nd Gern
2425,TR020,Lw nd Poliicl Science
2426,TR021,Clssics Ancien Hisory nd Archeology
2427,TR022,Erly nd Modern Irish
2428,TR023,English Sudies
2429,TR024,Europen Sudies
2430,TR025,Dr nd There Sudies
2431,TR028,Ancien nd Medievl Hisory nd Culure
2432,TR029,Poliicl Science nd Geogrphy
2433,TR031,Mheics
2434,TR032,Engineering
2435,TR033,Copuer Science
2436,TR034,Mngeen Science nd Inforion Syses Sudies
2437,TR035,Theoreicl Physics
2438,TR038,Engineering wih Mngeen
2439,TR039,Copuer Science nd Lnguge
2440,TR040,Middle Esern nd Europen Lnguges nd Culures
2441,TR041,Religion
2442,TR051,Medicine (HPAT required)
2443,TR052,Denl Science
2444,TR053,Physioherpy
2445,TR054,Occupionl Therpy
2446,TR055,Rdiion Therpy
2447,TR056,Hun Helh nd Disese
2448,TR060,Biologicl nd Bioedicl Sciences
2449,TR061,Cheicl Sciences
2450,TR062,Geogrphy nd Geoscience
2451,TR063,Physicl Sciences
2452,TR072,Phrcy
2453,TR080,Globl Business
2454,TR081,Business Econoic nd Socil Sudies (BESS)
2455,TR082,Copuer Science nd Business
2456,TR083,Sociology nd Socil Policy
2457,TR084,Socil Sudies (Socil Work)
2458,TR085,Business Sudies nd French
2459,TR086,Business Sudies nd Gern
2460,TR087,Business Sudies nd Russin
2461,TR089,Business Sudies nd Polish
2462,TR090,Business Sudies nd Spnish
2463,TR091,Generl Nursing (Meh nd S Jes`s)
2464,TR093,Generl Nursing (Adelide School of Nursing)
2465,TR095,Menl Helh Nursing
2466,TR097,Inellecul Disbiliy Nursing
2467,TR911,Children`s nd Generl Nursing (Inegred)
2468,TR913,Midwifery
2469,DN100,Archiecure
2470,DN120,Lndscpe Archiecure
2471,DN130,Ciy Plnning nd Environenl Policy
2472,DN150,Engineering (Coon Enry)
2473,DN200,Science (opions)
2474,DN201,Copuer Science (Coon Enry)
2475,DN230,Acuril nd Finncil Sudies
2476,DN250,Agriculurl Science (opions)
2477,DN252,Diry Business
2478,DN253,Agri - Environenl Sciences
2479,DN261,Food Science
2480,DN262,Hun Nuriion
2481,DN271,Foresry
2482,DN272,Horiculure Lndscpe nd Sporsurf Mngeen
2483,DN300,Veerinry Medicine - Undergrdue Enry
2484,DN301,Veerinry Medicine - Grdue Enry
2485,DN310,Veerinry Nursing
2486,DN400,Medicine - Undergrdue Enry (HPAT required)
2487,DN401,Medicine - Grdue Enry (GAMSAT required)
2488,DN410,Rdiogrphy
2489,DN411,Rdiogrphy - Grdue Enry
2490,DN420,Physioherpy
2491,DN425,Helh nd Perfornce Science
2492,DN430,Spor nd Exercise Mngeen
2493,DN440,Bioedicl Helh nd Life Sciences
2494,DN450,Generl Nursing
2495,DN451,Children`s nd Generl Nursing (Inegred)
2496,DN452,Midwifery
2497,DN453,Menl Helh Nursing
2498,DN520,Ars (Two Subjecs)
2499,DN530,Huniies (opions)
2500,DN541,Modern Lnguges (opions)
2501,DN600,Lw (opions)
2502,DN610,Business nd Lw
2503,DN650,Coerce
2504,DN660,Coerce Inernionl (opions)
2505,DN670,Econoics nd Finnce
2506,DN700,Socil Sciences (opions)
2507,DN710,Econoics
2508,DN720,Psychology
2509,DN750,Socil Policy nd Sociology
2510,DK810,Accouning nd Finnce
2511,DK816,Business Sudies
2512,DK820,Copuing in Ges Developen
2513,DK821,Copuing in Sofwre Developen
2514,DK830,Building Surveying
2515,DK831,Archiecurl Technology
2516,DK832,Consrucion Mngeen
2517,DK843,Engineering (Coon Enry)
2518,DK860,Music
2519,DK861,Ars
2520,DK862,Socil Cre
2521,DK863,Creive Medi
2522,DK864,Fil nd Television Producion
2523,DK865,Audio nd Music Producion
2524,DK870,Generl Nursing
2525,DK872,Inellecul Disbiliy Nursing
2526,DK874,Menl Helh Nursing
2527,DK876,Erly Childhood Sudies
2528,DK877,Midwifery
2529,DK880,Helh nd Physicl Aciviy
2530,DK882,Agriculure (Awrd opions)
2531,DK883,Science (Awrd opions)
2532,GA181,Accouning
2533,GA182,Business
2534,GA183,Business Inforion Syses
2535,GA184,Mrkeing nd Sles
2536,GA185,Finnce nd Econoics
2537,GA186,Business wih Enrepreneurship
2538,GA187,Rurl Enerprise nd Agri-Business (Mounbellew Cpus)
2539,GA281,Fil nd Docuenry
2540,GA282,Herige Sudies
2541,GA283,Coneporry Ar
2542,GA284,Design
2543,GA380,Inernionl Hoel Mngeen
2544,GA381,Inernionl Touris Mngeen
2545,GA382,Culinry nd Gsronoic Science
2546,GA384,Even Mngeen wih Public Relions
2547,GA385,Reil Mngeen
2548,GA480,Consrucion Mngeen
2549,GA482,Quniy Surveying nd Consrucion Econoics
2550,GA483,Archiecurl Technology
2551,GA484,Civil Engineering
2552,GA580,Sofwre nd Elecronic Engineering
2553,GA680,Mechnicl Engineering
2554,GA681,Energy Engineering
2555,GA682,Bioedicl Engineering
2556,GA683,Agriculurl Engineering
2557,GA684,Engineering (Coon enry o Agri/Bioed/Energy/Mech Eng)
2558,GA780,Applied Freshwer nd Mrine Biology
2559,GA781,Applied Biology nd Biophrceuicl Science
2560,GA782,Cheicl nd Phrceuicl Science
2561,GA783,Physics nd Insruenion
2562,GA784,Science (Undenoined)
2563,GA785,Medicl Science
2564,GA786,Forensic Science nd Anlysis
2565,GA787,Copuing in Sofwre Developen
2566,GA788,Copuing nd Digil Medi
2567,GA789,Agriculure nd Environenl Mngeen (Mounbellew Cpus)
2568,GA790,Spor nd Exercise Science
2569,GA791,Public Helh Nuriion
2570,GA880,Generl Nursing - Myo Cpus
2571,GA882,Psychiric Nursing - Myo Cpus
2572,GA885,Oudoor Educion - Myo Cpus
2573,GA887,Hisory nd Geogrphy - Myo Cpus
2574,GA889,Applied Socil Cre - Myo Cpus
2575,GA890,Erly Childhood Cre nd Educion - Myo Cpus
2576,GA980,Educion (Design Grphics nd Consrucion) - Leerfrck Cpus
2577,GA981,Furniure Design nd Mnufcure - Leerfrck Cpus
2578,GA982,Furniure nd Wood Technology - Leerfrck Cpus
2579,GY101,Ars (Join-Honours)
2580,GY104,Ars (Psychology)
2581,GY105,Ars (Hisory)
2582,GY107,N Dán (Geilge gus Lénn n Aisriúcháin)
2583,GY109,Ars (Mheics nd Educion)
2584,GY110,Ars wih Children's Sudies
2585,GY111,Ars wih Creive Wriing
2586,GY112,Ars wih Fil Sudies
2587,GY113,Ars wih Hun Righs
2588,GY115,Ars wih Perforing Ars Sudies
2589,GY118,Ars (Dr There nd Perfornce Sudies)
2590,GY119,Journlis
2591,GY120,Ars (Child Youh nd Fily: Policy nd Prcice)
2592,GY121,Ars (Children's Sudies)
2593,GY122,N Dán (Cursáid gus Geilge) 
2594,GY123,BSc (Applied Socil Sciences)
2595,GY124,Ars (Ars wih D Science)
2596,GY125,Ars (Digil Ars nd Technology)
2597,GY126,Ars (English nd Medi Sudies)
2598,GY127,Ars (Fil nd Digil Medi)
2599,GY128,Ars (Globl Lnguges)
2600,GY129,Ars (Inernionl)
2601,GY130,Ars (Music)
2602,GY131,Ars (Hisory nd Globlision Sudies)
2603,GY132,Governen (Poliics Econoics nd Lw)
2604,GY133,Educion (Copuer Science nd Mheicl  Sudies)
2605,GY201,Coerce
2606,GY202,Coerce (Inernionl) wih French
2607,GY203,Coerce (Inernionl) wih Gern
2608,GY204,Coerce (Inernionl) wih Spnish
2609,GY206,Business Inforion Syses (Work Plceen & Opionl In`l Sudy)
2610,GY207,Coerce (Accouning) including opionl Globl Experience yer
2611,GY208,Coerce (Geilge)
2612,GY209,Coerce (Globl Experience)
2613,GY250,Lw & Business
2614,GY251,Lw
2615,GY252,Lw & Hun Righs
2616,GY261,Business Sudies (Inernionl Hoel Mngeen Shnnon)
2617,GY262,Coerce (Inernionl Hoel Mngeen Shnnon)
2618,GY301,Science
2619,GY303,Bioedicl Science
2620,GY304,Bioechnology
2621,GY308,Environenl Science
2622,GY309,Finncil Mheics nd Econoics
2623,GY310,Mrine Science
2624,GY313,Environenl Helh nd Sfey
2625,GY314,Erh nd Ocen Sciences
2626,GY318,Biophrceuicl Cheisry
2627,GY319,Mheicl Science
2628,GY320,Physics (Degree opions: AppliedAsrophysicsBioediclTheoreicl)
2629,GY350,Copuer Science nd Inforion Technology
2630,GY401,Engineering (Undenoined)
2631,GY402,Civil Engineering
2632,GY405,Mechnicl Engineering
2633,GY406,Elecronic nd Copuer Engineering
2634,GY408,Bioedicl Engineering
2635,GY410,Projec nd Consrucion Mngeen
2636,GY413,Energy Syses Engineering
2637,GY414,Elecricl nd Elecronic Engineering
2638,GY501,Medicine (five yer/six yer course HPAT required)
2639,GY502,Occupionl Therpy
2640,GY503,Speech nd Lnguge Therpy
2641,GY504,Podiric Medicine
2642,GY515,Generl Nursing (Glwy nd Poriuncul)
2643,GY516,Menl Helh Nursing
2644,GY517,Midwifery
2645,LY108,Business - Accouning
2646,LY118,Business
2647,LY208,Lw
2648,LY218,Business - wih Spnish/Irish opions
2649,LY228,Spors nd Exercise (Coon Enry)
2650,LY408,Design (Coon Enry)
2651,LY508,Fire Sfey Engineering
2652,LY518,Quniy Surveying
2653,LY528,Consrucion Mngeen
2654,LY608,Mechnicl Engineering
2655,LY618,Elecronics nd Ebedded Syses
2656,LY708,Applied Copuing
2657,LY818,Science (Coon Enry)
2658,LY828,Agriculure (Coon Enry)
2659,LY908,Generl Nursing
2660,LY918,Psychiric Nursing
2661,LY928,Inellecul Disbiliy Nursing
2662,LY968,Erly Childhood Cre Helh nd Educion
2663,LY978,Helh & Socil Cre (Coon Enry)
2664,MI001,Coneporry & Applied There Sudies
2665,MI002,Ars (offered in conjuncion wih he Universiy of Lierick)
2666,MI005,Educion - Priry Teching
2667,MI006,Educion - Priry Teching (Gelch Applicns)
2668,MI007,Erly Childhood Cre nd Educion
2669,MI008,Educion nd Psychology - Priry Teching
2670,MI009,Educion Business Sudies nd Accouning (Thurles Cpus)
2671,MI010,Educion Business Sudies nd Religious Sudies (Thurles Cpus)
2672,MI011,Educion Irish nd Religious Sudies (Thurles Cpus)
2673,MI012,Educion Irish nd Business Sudies (Thurles Cpus)
2674,MI013,Educion Mheics nd Geilge (Thurles Cpus)
2675,CI101,Counselling nd Psychoherpy (Lierick)
2676,LC110,Ar nd Design (Coon Enry porfolio)
2677,LC114,Fshion nd Texiles for Produc nd Cosue (porfolio)
2678,LC220,Digil Mrkeing
2679,LC223,Lw nd Txion
2680,LC224,Accouning nd Finnce
2681,LC225,Mrkeing nd Mngeen
2682,LC226,Enerprise nd Innovion
2683,LC233,Sofwre Developen
2684,LC234,Inercive Digil Medi
2685,LC236,Inerne Syses Developen
2686,LC239,Copuer Neworks nd Syses Mngeen
2687,LC241,Consrucion Mngeen
2688,LC242,Propery Vluion nd Mngeen
2689,LC243,Quniy Surveying
2690,LC248,Buil Environen (Coon Enry)
2691,LC252,Civil Engineering Mngeen
2692,LC263,Clinicl Technology
2693,LC265,Forensic nd Phrceuicl Sciences
2694,LC266,Drug nd Medicinl Produc Anlysis
2695,LC275,Elecricl Engineering
2696,LC288,Mechnicl Engineering
2697,LC289,Precision Engineering
2698,LC292,Socil Cre Work
2699,LC293,Business Sudies wih Trvel nd Touris Mngeen
2700,LC294,Business Sudies wih Even Mngeen
2701,LC295,Business Sudies wih Spors Mngeen
2702,LC297,Couniy Developen
2703,LC320,Business
2704,LC330,Business wih Copuing
2705,LC340,Inerior Design
2706,LC362,Bioechnology nd Biophrceuicl Sciences
2707,LC371,Creive Brodcs nd Fil Producion
2708,LC372,Music Technology nd Producion
2709,LC374,Renewble nd Elecricl Energy Engineering
2710,LC375,Indusril Auoion & Roboic Syses
2711,LC376,Elecronic Engineering
2712,LC380,Auooive Engineering nd Trnspor Mngeen
2713,LC392,Beuy nd Sp Mngeen
2714,LC393,Erly Childhood Educion & Cre
2715,LC401,Erly Childhood Educion & Cre (Thurles)
2716,LC402,Socil Cre Work (Thurles)
2717,LC408,Environenl nd Geogrphicl Sciences (Thurles)
2718,LC411,Mrkeing nd Mngeen (Thurles)
2719,LC418,Copuing - Ges Design nd Developen (Thurles)
2720,LC422,Spors Srengh nd Condiioning (Thurles)
2721,LC434,Environenl Mngeen in Agriculure (Thurles)
2722,LC502,Ge Ar nd Design (Clonel porfolio)
2723,LC517,Creive Medi nd Design (Clonel)
2724,LC518,Digil Aniion Producion (Clonel porfolio)
2725,LC612,Socil Cre Work (Ennis)
2726,LC613,Erly Childhood Educion & Cre (Ennis)
2727,LM002,Ars (offered in conjuncion wih Mry Icule College)
2728,LM020,Lw nd Accouning
2729,LM026,Perforing Ars (udiion required)
2730,LM028,Criinl Jusice
2731,LM029,Lw Plus
2732,LM038,Psychology nd Sociology
2733,LM039,Journlis nd New Medi
2734,LM040,Europen Sudies
2735,LM044,Applied Lnguges
2736,LM050,Business Sudies
2737,LM056,Inernionl Business
2738,LM058,Finncil Mheics
2739,LM063,Technology Mngeen
2740,LM068,Food Science nd Helh
2741,LM076,Produc Design nd Technology (porfolio required)
2742,LM077,Aeronuicl Engineering
2743,LM082,Consrucion Mngeen nd Engineering
2744,LM089,Spor nd Exercise Sciences
2745,LM090,Physicl Educion wih concurren Techer Educion
2746,LM092,Science wih Techer Ed (Biology wih Physics/Cheisry/Ag Science)
2747,LM093,Equine Science
2748,LM094,Merils nd Archiecurl Technology wih concurren Techer Educion
2749,LM095,Merils nd Engineering Technology wih concurren Techer Educion
2750,LM096,Science wih Techer Ed (Physicl Sciences wih Cheisry nd Physics)
2751,LM099,Archiecure (porfolio required)
2752,LM100,Physioherpy
2753,LM101,Medicine  - Grdue Enry (GAMSAT required)
2754,LM102,Psychology
2755,LM103,Predic Sudies (B nd C1 Drivers Licence)
2756,LM115,Cheicl nd Biocheicl Engineering
2757,LM116,Engineering (Bioedicl/Civil/Design nd Mnufcure/Mechnicl)
2758,LM118,Elecronic nd Copuer Engineering
2759,LM121,Copuer Science (Copuer Syses/Ges Dev/Mobile Co Securiy)
2760,LM122,Creive Medi nd Inercion Design (Digil Design/Music Medi Tech)
2761,LM123,Biologicl & Cheicl Sciences (Biosci/Envir Sci/Ind Bio/IndPhr Che)
2762,LM124,Mheics (Mh Science/Mhs nd Physics/Econoics nd Mh Scienc
2763,LM125,Physics (Applied Physics/Mheics nd Physics)
2764,LM150,Generl Nursing
2765,LM152,Menl Helh Nursing
2766,LM154,Inellecul Disbiliy Nursing
2767,LM156,Midwifery
2768,MU001,Theology nd Ars
2769,MU002,Theology
2770,MH001,Educion - Priry Teching (Froebel)
2771,MH002,Educion - Priry Teching - Gelch Applicns (Froebel)
2772,MH101,Ars
2773,MH103,Music
2774,MH106,Psychology - 3 yers
2775,MH107,Socil Science
2776,MH109,Medi Sudies
2777,MH116,Couniy nd Youh Work (Full-Tie)
2778,MH201,Science
2779,MH202,Bioechnology
2780,MH204,Physics wih Asrophysics
2781,MH206,Theoreicl Physics nd Mheics
2782,MH207,D Science
2783,MH208,Biologicl nd Bioedicl Sciences
2784,MH209,Psychology (hrough Science) - 4 yers
2785,MH210,Phrceuicl nd Bioedicl Cheisry
2786,MH212,Science/Copuer Science/Mheics (wih Educion) - opions
2787,MH304,Engineering (Copuer/Elecronic/Counicions)
2788,MH305,Produc Design
2789,MH306,Roboics nd Inelligen Devices
2790,MH401,Finnce (opions)
2791,MH402,Quniive Finnce
2792,MH403,Accouning nd Finnce
2793,MH404,Business (opions)
2794,MH405,Equine Business
2795,MH407,Business nd Accouning
2796,MH411,Enrepreneurship
2797,MH501,LLB Lw - four yer Single Mjor Lw progre
2798,MH502,Lw (opions)
2799,MH601,Copuer Science hrough Ars (opions)
2800,MH602,Copuer Science hrough Science (opions)
2801,MH603,Copuionl Thinking
2802,MH801,Erly Childhood - Teching nd Lerning (pr-ie)
2803,MH802,Couniy nd Youh Work (pr-ie in service
2804,MH803,Locl Sudies or Couniy Sudies (pr-ie evening)- Mure Sudens
2805,AS001,Educion Hoe Econoics nd Biology - wih concurren Techer Ed
2806,AS002,Educion Hoe Econoics nd Religious Ed - wih concurren Techer Ed
2807,AS003,Educion Hoe Econoics nd Irish - wih concurren Techer Ed
2808,AS051,Nuriion Food nd Business Mngeen
2809,AS054,Hoe Econoics
2810,AS110,Generl Nursing
2811,AS130,Inellecul Disbiliy Nursing
2812,SG141,Business
2813,SG142,Business in Inernionl Mrkeing nd Sles wih French
2814,SG144,Business in Inernionl Mrkeing nd Sles wih Spnish
2815,SG146,Accouning
2816,SG147,Spor wih Business
2817,SG148,Touris wih Even Mngeen
2818,SG149,Business in Finnce nd Invesen
2819,SG241,Perforing Ars
2820,SG242,Erly Childhood Cre nd Educion
2821,SG243,Socil Cre Prcice
2822,SG244,Fine Ar
2823,SG245,Creive Design
2824,SG246,Copuing
2825,SG247,English nd Psychology
2826,SG248,Sociology nd Poliics
2827,SG249,Wriing nd Lierure
2828,SG250,Applicion Design nd User Experience
2829,SG251,Copuing (Sr Technologies)
2830,SG252,Sofwre Developen
2831,SG253,Copuer Neworks nd Cloud Infrsrucure
2832,SG343,Quniy Surveying
2833,SG346,Consrucion Projec Mngeen nd Applied Technology
2834,SG347,Archiecure
2835,SG441,Environenl Science
2836,SG442,Occupionl Sfey nd Helh
2837,SG443,Hun Nuriion
2838,SG444,Science (Undenoined)
2839,SG445,Phrceuicl Science wih Drug Developen
2840,SG446,Applied Archeology
2841,SG447,Helh Science nd Physicl Aciviy
2842,SG448,Forensic Invesigion nd Anlysis
2843,SG449,Medicl Bioechnology
2844,TL801,Aniion Visul Effecs nd Moion Design
2845,TL802,TV Rdio nd New Medi
2846,TL803,Music Technology
2847,TL810,Copuing wih Sofwre Developen
2848,TL811,Copuing wih Ges Developen
2849,TL812,Copuing wih Digil Medi
2850,TL815,Copuing (Degree Awrd opions)
2851,TL823,Even Mngeen (3 yer progre)
2852,TL831,Business Sudies (Mjor Specilis in: Accng or Mkg or Mgn)
2853,TL842,Consrucion Mngeen
2854,TL844,Agriculurl Engineering
2855,TL845,Civil Engineering
2856,TL847,Mnufcuring Engineering
2857,TL848,Agriculurl Science
2858,TL851,Wildlife Biology (Degree Awrd opions)
2859,TL855,Phrceuicl Science (Degree Awrd opions)
2860,TL858,Veerinry Bioscience
2861,TL871,Helh nd Leisure (Degree Awrd opions)
2862,TL872,Helh nd Leisure wih Mssge
2863,TL873,Coching nd Spors Perfornce
2864,TL880,Erly Childhood Cre nd Educion
2865,TL881,Socil Cre
2866,TL889,Counselling wih Addicion - Mure pplicns only
2867,TL890,Generl Nursing nd Mure Applicns
2868,TL891,Menl Helh Nursing nd Mure Applicns
2869,WD001,Applied Copuing (opions)
2870,WD002,Science (opions)
2871,WD005,Helh Sciences (opions)
2872,WD006,Exercise Sciences (opions)
2873,WD007,Engineering (opions)
2874,WD025,Consrucion Mngeen nd Engineering
2875,WD027,Music
2876,WD048,Business (opions)
2877,WD084,Accouning
2878,WD091,Hospiliy Mngeen
2879,WD116,Generl Nursing
2880,WD117,Psychiric Nursing
2881,WD120,Inellecul Disbiliy Nursing
2882,WD134,Inernionl Business
2883,WD137,Design (Visul Counicions)
2884,WD140,Lws
2885,WD144,Archiecure
2886,WD147,Phrceuicl Science
2887,WD148,Touris Mrkeing
2888,WD149,Erly Childhood Sudies
2889,WD150,Criinl Jusice Sudies
2890,WD152,Visul Ar
2891,WD161,Copuer Forensics nd Securiy
2892,WD162,Quniy Surveying
2893,WD163,Psychology
2894,WD186,Spors Coching nd Perfornce
2895,WD187,Socil Science
2896,WD191,Agriculurl Science
2897,WD192,Socil Cre Prcice
2898,WD193,Mrkeing nd Digil Medi
2899,WD194,Culinry Ars
2900,WD195,Archiecurl nd Building Inforion Modelling Technology
2901,WD200,Ars (opions)
2902,WD210,Sofwre Syses Developen
2903,WD211,Creive Copuing
2904,WD212,Recreion nd Spor Mngeen
2905,WD230,Mechnicl nd Mnufcuring Engineering
